store_id,promo_id,start_date,end_date
STR_041,PRM_001,2024-11-02,2024-11-12
STR_041,PRM_004,2024-12-12,2024-12-15
STR_041,PRM_002,2025-01-08,2025-01-20
STR_041,PRM_005,2025-02-09,2025-02-17
STR_041,PRM_005,2025-03-20,2025-03-23
STR_041,PRM_003,2025-05-14,2025-05-18
STR_041,PRM_004,2025-06-13,2025-06-20
STR_041,PRM_003,2025-09-19,2025-09-27
STR_041,PRM_006,2025-10-15,2025-10-20
STR_041,PRM_002,2025-11-20,2025-11-27
STR_042,PRM_003,2021-01-14,2021-01-21
STR_042,PRM_002,2021-03-06,2021-03-10
STR_042,PRM_002,2021-04-05,2021-04-19
STR_042,PRM_004,2021-05-09,2021-05-17
STR_042,PRM_004,2021-07-04,2021-07-07
STR_042,PRM_001,2021-08-20,2021-08-28
STR_042,PRM_006,2021-09-09,2021-09-24
STR_042,PRM_005,2021-10-13,2021-10-23
STR_042,PRM_003,2021-11-20,2021-11-30
STR_042,PRM_004,2021-12-12,2021-12-25
STR_042,PRM_003,2022-01-15,2022-01-30
STR_042,PRM_002,2022-02-08,2022-02-23
STR_042,PRM_005,2022-04-10,2022-04-23
STR_042,PRM_003,2022-05-03,2022-05-17
STR_042,PRM_004,2022-06-07,2022-06-16
STR_042,PRM_001,2022-07-02,2022-07-07
STR_042,PRM_002,2022-09-20,2022-09-28
STR_042,PRM_001,2022-11-05,2022-11-11
STR_042,PRM_001,2022-12-16,2022-12-27
STR_042,PRM_004,2023-01-14,2023-01-29
STR_042,PRM_005,2023-02-03,2023-02-17
STR_042,PRM_006,2023-05-02,2023-05-15
STR_042,PRM_005,2023-08-16,2023-08-28
STR_042,PRM_003,2023-09-15,2023-09-22
STR_042,PRM_001,2023-10-19,2023-10-25
STR_042,PRM_003,2023-11-17,2023-11-28
STR_042,PRM_006,2024-01-09,2024-01-16
STR_042,PRM_001,2024-02-03,2024-02-18
STR_042,PRM_004,2024-03-16,2024-03-25
STR_042,PRM_002,2024-04-14,2024-04-25
STR_042,PRM_005,2024-06-09,2024-06-20
STR_042,PRM_003,2024-07-09,2024-07-14
STR_042,PRM_001,2024-08-06,2024-08-10
STR_042,PRM_003,2024-09-12,2024-09-23
STR_042,PRM_005,2024-12-15,2024-12-19
STR_042,PRM_004,2025-01-07,2025-01-19
STR_042,PRM_002,2025-02-05,2025-02-14
STR_042,PRM_003,2025-04-01,2025-04-08
STR_042,PRM_001,2025-05-15,2025-05-21
STR_042,PRM_005,2025-06-20,2025-07-05
STR_042,PRM_004,2025-08-11,2025-08-21
STR_042,PRM_006,2025-09-12,2025-09-16
STR_042,PRM_006,2025-10-17,2025-10-27
STR_042,PRM_005,2025-11-02,2025-11-10
STR_042,PRM_003,2025-12-15,2025-12-20
STR_043,PRM_003,2021-01-03,2021-01-18
STR_043,PRM_002,2021-02-10,2021-02-25
STR_043,PRM_005,2021-04-20,2021-05-04
STR_043,PRM_006,2021-05-10,2021-05-25
STR_043,PRM_001,2021-06-16,2021-06-28
STR_043,PRM_002,2021-07-19,2021-07-31
STR_043,PRM_004,2021-09-05,2021-09-15
STR_043,PRM_002,2021-10-15,2021-10-27
STR_043,PRM_005,2021-11-07,2021-11-19
STR_043,PRM_002,2022-03-13,2022-03-21
STR_043,PRM_003,2022-05-06,2022-05-13
STR_043,PRM_002,2022-07-01,2022-07-10
STR_043,PRM_001,2022-08-01,2022-08-16
STR_043,PRM_001,2022-10-20,2022-10-25
STR_043,PRM_004,2023-02-06,2023-02-18
STR_043,PRM_004,2023-05-01,2023-05-07
STR_043,PRM_003,2023-07-16,2023-07-24
STR_043,PRM_001,2023-08-14,2023-08-23
STR_043,PRM_002,2023-09-13,2023-09-16
STR_043,PRM_004,2023-10-06,2023-10-18
STR_043,PRM_004,2023-11-16,2023-11-21
STR_043,PRM_006,2023-12-03,2023-12-07
STR_043,PRM_003,2024-01-20,2024-01-24
STR_043,PRM_002,2024-02-09,2024-02-18
STR_043,PRM_003,2024-04-04,2024-04-08
STR_043,PRM_003,2024-05-01,2024-05-06
STR_043,PRM_003,2024-08-01,2024-08-06
STR_043,PRM_006,2024-11-19,2024-11-25
STR_043,PRM_003,2024-12-01,2024-12-15
STR_043,PRM_001,2025-02-12,2025-02-16
STR_043,PRM_006,2025-03-11,2025-03-15
STR_043,PRM_005,2025-04-16,2025-04-26
STR_043,PRM_003,2025-05-03,2025-05-08
STR_043,PRM_004,2025-06-16,2025-06-28
STR_043,PRM_004,2025-10-11,2025-10-17
STR_043,PRM_005,2025-11-14,2025-11-17
STR_043,PRM_001,2025-12-07,2025-12-19
STR_044,PRM_002,2021-01-10,2021-01-20
STR_044,PRM_004,2021-02-14,2021-02-25
STR_044,PRM_004,2021-03-11,2021-03-20
STR_044,PRM_004,2021-04-09,2021-04-13
STR_044,PRM_002,2021-05-05,2021-05-18
STR_044,PRM_004,2021-06-02,2021-06-14
STR_044,PRM_001,2021-07-11,2021-07-26
STR_044,PRM_003,2021-08-02,2021-08-13
STR_044,PRM_004,2021-11-07,2021-11-13
STR_044,PRM_005,2021-12-12,2021-12-20
STR_044,PRM_003,2022-05-04,2022-05-16
STR_044,PRM_002,2022-08-08,2022-08-17
STR_044,PRM_002,2022-10-11,2022-10-19
STR_044,PRM_005,2023-01-06,2023-01-21
STR_044,PRM_005,2023-02-03,2023-02-09
STR_044,PRM_003,2023-03-08,2023-03-18
STR_044,PRM_003,2023-04-02,2023-04-12
STR_044,PRM_002,2023-05-07,2023-05-16
STR_044,PRM_003,2023-06-06,2023-06-13
STR_044,PRM_003,2023-07-08,2023-07-21
STR_044,PRM_002,2023-08-19,2023-08-24
STR_044,PRM_006,2023-09-14,2023-09-21
STR_044,PRM_005,2023-10-11,2023-10-14
STR_044,PRM_004,2023-11-16,2023-11-20
STR_044,PRM_003,2023-12-07,2023-12-13
STR_044,PRM_003,2024-02-12,2024-02-16
STR_044,PRM_005,2024-03-01,2024-03-09
STR_044,PRM_004,2024-04-13,2024-04-28
STR_044,PRM_003,2024-05-17,2024-05-24
STR_044,PRM_002,2024-07-04,2024-07-08
STR_044,PRM_005,2024-08-01,2024-08-10
STR_044,PRM_001,2024-10-20,2024-10-23
STR_044,PRM_001,2025-01-17,2025-01-31
STR_044,PRM_001,2025-02-15,2025-03-01
STR_044,PRM_005,2025-03-05,2025-03-19
STR_044,PRM_005,2025-04-13,2025-04-16
STR_044,PRM_001,2025-05-07,2025-05-13
STR_044,PRM_005,2025-07-06,2025-07-18
STR_044,PRM_006,2025-09-01,2025-09-10
STR_044,PRM_006,2025-11-12,2025-11-19
STR_044,PRM_002,2025-12-13,2025-12-23
STR_045,PRM_001,2021-01-03,2021-01-10
STR_045,PRM_006,2021-02-15,2021-03-01
STR_045,PRM_003,2021-03-18,2021-03-30
STR_045,PRM_002,2021-04-20,2021-05-02
STR_045,PRM_006,2021-05-17,2021-05-31
STR_045,PRM_002,2021-06-15,2021-06-27
STR_045,PRM_002,2021-07-15,2021-07-18
STR_045,PRM_003,2021-08-12,2021-08-27
STR_045,PRM_004,2021-09-12,2021-09-27
STR_045,PRM_001,2021-10-02,2021-10-06
STR_045,PRM_004,2021-12-06,2021-12-10
STR_045,PRM_004,2022-02-13,2022-02-19
STR_045,PRM_006,2022-04-05,2022-04-13
STR_045,PRM_002,2022-05-12,2022-05-27
STR_045,PRM_002,2022-07-11,2022-07-21
STR_045,PRM_003,2022-09-16,2022-09-30
STR_045,PRM_003,2022-11-19,2022-11-28
STR_045,PRM_006,2022-12-18,2022-12-26
STR_045,PRM_005,2023-02-17,2023-02-21
STR_045,PRM_005,2023-03-18,2023-03-21
STR_045,PRM_003,2023-04-11,2023-04-24
STR_045,PRM_002,2023-05-13,2023-05-22
STR_045,PRM_006,2023-06-05,2023-06-08
STR_045,PRM_006,2023-08-07,2023-08-14
STR_045,PRM_001,2023-09-09,2023-09-20
STR_045,PRM_004,2024-03-02,2024-03-13
STR_045,PRM_002,2024-04-14,2024-04-23
STR_045,PRM_003,2024-05-16,2024-05-25
STR_045,PRM_004,2024-08-11,2024-08-26
STR_045,PRM_006,2024-11-04,2024-11-15
STR_045,PRM_006,2024-12-05,2024-12-13
STR_045,PRM_005,2025-01-18,2025-01-25
STR_045,PRM_005,2025-02-17,2025-02-21
STR_045,PRM_004,2025-03-13,2025-03-20
STR_045,PRM_003,2025-06-19,2025-07-02
STR_045,PRM_004,2025-07-10,2025-07-23
STR_045,PRM_006,2025-08-16,2025-08-19
STR_045,PRM_002,2025-09-08,2025-09-18
STR_045,PRM_001,2025-10-04,2025-10-15
STR_045,PRM_006,2025-11-16,2025-11-26
STR_045,PRM_002,2025-12-20,2025-12-27
STR_046,PRM_001,2021-01-19,2021-01-22
STR_046,PRM_004,2021-02-03,2021-02-11
STR_046,PRM_002,2021-03-09,2021-03-13
STR_046,PRM_004,2021-04-08,2021-04-18
STR_046,PRM_003,2021-06-15,2021-06-30
STR_046,PRM_006,2021-07-08,2021-07-12
STR_046,PRM_001,2021-08-20,2021-08-30
STR_046,PRM_004,2021-09-03,2021-09-09
STR_046,PRM_001,2021-10-07,2021-10-18
STR_046,PRM_001,2021-11-01,2021-11-15
STR_046,PRM_003,2021-12-10,2021-12-17
STR_046,PRM_003,2022-01-03,2022-01-18
STR_046,PRM_006,2022-02-15,2022-02-21
STR_046,PRM_004,2022-03-18,2022-03-22
STR_046,PRM_002,2022-04-14,2022-04-26
STR_046,PRM_001,2022-07-16,2022-07-21
STR_046,PRM_002,2022-09-08,2022-09-16
STR_046,PRM_005,2022-10-18,2022-10-25
STR_046,PRM_003,2023-01-06,2023-01-18
STR_046,PRM_005,2023-03-12,2023-03-20
STR_046,PRM_002,2023-04-11,2023-04-24
STR_046,PRM_002,2023-05-08,2023-05-15
STR_046,PRM_004,2023-06-09,2023-06-15
STR_046,PRM_004,2023-07-16,2023-07-23
STR_046,PRM_003,2023-08-11,2023-08-14
STR_046,PRM_001,2023-10-15,2023-10-25
STR_046,PRM_003,2023-11-01,2023-11-10
STR_046,PRM_002,2023-12-18,2023-12-31
STR_046,PRM_006,2024-01-12,2024-01-27
STR_046,PRM_002,2024-02-16,2024-02-20
STR_046,PRM_002,2024-03-16,2024-03-28
STR_046,PRM_006,2024-04-10,2024-04-17
STR_046,PRM_006,2024-05-10,2024-05-21
STR_046,PRM_003,2024-06-01,2024-06-15
STR_046,PRM_006,2024-07-01,2024-07-04
STR_046,PRM_002,2024-08-06,2024-08-13
STR_046,PRM_001,2024-09-15,2024-09-24
STR_046,PRM_005,2024-10-06,2024-10-11
STR_046,PRM_006,2024-11-14,2024-11-21
STR_046,PRM_002,2025-01-10,2025-01-20
STR_046,PRM_003,2025-02-14,2025-02-24
STR_046,PRM_005,2025-03-05,2025-03-12
STR_046,PRM_003,2025-05-08,2025-05-18
STR_046,PRM_003,2025-08-05,2025-08-13
STR_046,PRM_004,2025-09-19,2025-09-29
STR_046,PRM_001,2025-11-08,2025-11-23
STR_046,PRM_005,2025-12-17,2025-12-24
STR_047,PRM_003,2021-01-14,2021-01-29
STR_047,PRM_004,2021-02-18,2021-02-28
STR_047,PRM_002,2021-06-12,2021-06-21
STR_047,PRM_004,2021-09-04,2021-09-17
STR_047,PRM_003,2021-11-16,2021-11-20
STR_047,PRM_002,2021-12-18,2021-12-22
STR_047,PRM_003,2022-02-20,2022-03-02
STR_047,PRM_002,2022-03-20,2022-04-01
STR_047,PRM_005,2022-04-07,2022-04-22
STR_047,PRM_004,2022-05-12,2022-05-20
STR_047,PRM_002,2022-06-20,2022-06-27
STR_047,PRM_004,2022-07-10,2022-07-25
STR_047,PRM_005,2023-02-19,2023-02-27
STR_047,PRM_001,2023-03-02,2023-03-08
STR_047,PRM_006,2023-05-04,2023-05-12
STR_047,PRM_006,2023-06-06,2023-06-15
STR_047,PRM_002,2023-08-17,2023-08-30
STR_047,PRM_003,2023-09-18,2023-09-21
STR_047,PRM_001,2023-10-05,2023-10-20
STR_047,PRM_004,2023-11-16,2023-12-01
STR_047,PRM_006,2024-03-06,2024-03-16
STR_047,PRM_005,2024-04-04,2024-04-18
STR_047,PRM_001,2024-05-20,2024-05-25
STR_047,PRM_002,2024-06-19,2024-07-04
STR_047,PRM_002,2024-07-09,2024-07-20
STR_047,PRM_001,2024-10-03,2024-10-16
STR_047,PRM_006,2024-11-08,2024-11-13
STR_047,PRM_006,2024-12-07,2024-12-21
STR_047,PRM_002,2025-02-12,2025-02-17
STR_047,PRM_004,2025-03-16,2025-03-22
STR_047,PRM_005,2025-07-07,2025-07-14
STR_047,PRM_006,2025-10-17,2025-10-24
STR_047,PRM_002,2025-12-16,2025-12-30
STR_048,PRM_005,2021-01-18,2021-01-25
STR_048,PRM_004,2021-02-03,2021-02-16
STR_048,PRM_006,2021-03-17,2021-04-01
STR_048,PRM_006,2021-05-18,2021-06-02
STR_048,PRM_003,2021-06-14,2021-06-26
STR_048,PRM_002,2021-09-14,2021-09-25
STR_048,PRM_002,2021-10-13,2021-10-19
STR_048,PRM_003,2021-11-06,2021-11-14
STR_048,PRM_002,2021-12-09,2021-12-18
STR_048,PRM_002,2022-01-02,2022-01-08
STR_048,PRM_002,2022-03-14,2022-03-23
STR_048,PRM_006,2022-05-17,2022-05-20
STR_048,PRM_005,2022-06-02,2022-06-13
STR_048,PRM_004,2022-07-16,2022-07-24
STR_048,PRM_003,2022-08-20,2022-08-30
STR_048,PRM_002,2022-09-11,2022-09-15
STR_048,PRM_004,2022-10-17,2022-10-20
STR_048,PRM_006,2022-11-17,2022-12-02
STR_048,PRM_006,2022-12-01,2022-12-07
STR_048,PRM_006,2023-01-12,2023-01-27
STR_048,PRM_002,2023-02-14,2023-03-01
STR_048,PRM_006,2023-03-15,2023-03-19
STR_048,PRM_002,2023-04-09,2023-04-20
STR_048,PRM_001,2023-05-12,2023-05-16
STR_048,PRM_004,2023-07-06,2023-07-09
STR_048,PRM_005,2023-08-19,2023-09-01
STR_048,PRM_006,2023-09-10,2023-09-14
STR_048,PRM_005,2023-10-01,2023-10-16
STR_048,PRM_003,2024-01-20,2024-02-03
STR_048,PRM_006,2024-03-18,2024-03-24
STR_048,PRM_005,2024-06-17,2024-06-22
STR_048,PRM_004,2024-07-08,2024-07-12
STR_048,PRM_003,2024-08-08,2024-08-11
STR_048,PRM_001,2024-09-20,2024-09-24
STR_048,PRM_005,2024-11-10,2024-11-18
STR_048,PRM_003,2024-12-07,2024-12-12
STR_048,PRM_005,2025-01-05,2025-01-08
STR_048,PRM_005,2025-02-13,2025-02-23
STR_048,PRM_004,2025-03-20,2025-03-29
STR_048,PRM_001,2025-04-09,2025-04-14
STR_048,PRM_005,2025-06-04,2025-06-16
STR_048,PRM_004,2025-07-19,2025-07-24
STR_048,PRM_001,2025-11-03,2025-11-09
STR_049,PRM_002,2021-01-18,2021-01-27
STR_049,PRM_005,2021-02-03,2021-02-15
STR_049,PRM_001,2021-03-01,2021-03-16
STR_049,PRM_005,2021-05-03,2021-05-14
STR_049,PRM_002,2021-08-09,2021-08-15
STR_049,PRM_003,2021-09-05,2021-09-18
STR_049,PRM_002,2021-11-18,2021-12-02
STR_049,PRM_001,2021-12-11,2021-12-25
STR_049,PRM_001,2022-01-16,2022-01-23
STR_049,PRM_003,2022-02-13,2022-02-26
STR_049,PRM_001,2022-03-17,2022-03-24
STR_049,PRM_002,2022-04-03,2022-04-15
STR_049,PRM_005,2022-05-17,2022-05-27
STR_049,PRM_001,2022-06-02,2022-06-07
STR_049,PRM_004,2022-07-14,2022-07-20
STR_049,PRM_004,2022-08-20,2022-09-04
STR_049,PRM_006,2022-11-18,2022-11-27
STR_049,PRM_005,2022-12-14,2022-12-18
STR_049,PRM_006,2023-01-15,2023-01-22
STR_049,PRM_006,2023-02-17,2023-03-03
STR_049,PRM_006,2023-03-05,2023-03-11
STR_049,PRM_004,2023-04-15,2023-04-21
STR_049,PRM_004,2023-05-17,2023-05-25
STR_049,PRM_003,2023-06-15,2023-06-24
STR_049,PRM_002,2023-08-20,2023-08-24
STR_049,PRM_004,2023-09-13,2023-09-28
STR_049,PRM_004,2023-10-11,2023-10-16
STR_049,PRM_002,2023-11-15,2023-11-23
STR_049,PRM_004,2023-12-04,2023-12-11
STR_049,PRM_002,2024-01-14,2024-01-26
STR_049,PRM_004,2024-02-07,2024-02-10
STR_049,PRM_004,2024-06-01,2024-06-07
STR_049,PRM_002,2024-07-19,2024-08-03
STR_049,PRM_001,2024-08-04,2024-08-09
STR_049,PRM_005,2024-09-02,2024-09-14
STR_049,PRM_002,2024-10-07,2024-10-16
STR_049,PRM_005,2024-11-04,2024-11-15
STR_049,PRM_002,2024-12-09,2024-12-13
STR_049,PRM_006,2025-01-06,2025-01-09
STR_049,PRM_006,2025-02-07,2025-02-15
STR_049,PRM_001,2025-04-18,2025-04-21
STR_049,PRM_003,2025-09-19,2025-09-22
STR_049,PRM_005,2025-10-10,2025-10-16
STR_049,PRM_006,2025-11-11,2025-11-22
STR_049,PRM_001,2025-12-08,2025-12-19
STR_050,PRM_001,2021-01-03,2021-01-08
STR_050,PRM_001,2021-02-16,2021-02-19
STR_050,PRM_006,2021-03-19,2021-03-29
STR_050,PRM_005,2021-04-13,2021-04-21
STR_050,PRM_003,2021-05-18,2021-05-31
STR_050,PRM_004,2021-06-20,2021-07-01
STR_050,PRM_002,2021-07-03,2021-07-09
STR_050,PRM_002,2021-09-19,2021-09-28
STR_050,PRM_004,2021-10-15,2021-10-25
STR_050,PRM_006,2021-11-06,2021-11-11
STR_050,PRM_001,2021-12-11,2021-12-16
STR_050,PRM_006,2022-01-17,2022-01-26
STR_050,PRM_001,2022-03-04,2022-03-19
STR_050,PRM_001,2022-04-07,2022-04-21
STR_050,PRM_005,2022-05-11,2022-05-15
STR_050,PRM_005,2022-09-20,2022-10-03
STR_050,PRM_001,2022-10-17,2022-10-30
STR_050,PRM_005,2023-02-04,2023-02-14
STR_050,PRM_002,2023-03-12,2023-03-24
STR_050,PRM_003,2023-06-09,2023-06-18
STR_050,PRM_006,2023-07-03,2023-07-17
STR_050,PRM_003,2023-08-01,2023-08-10
STR_050,PRM_004,2023-09-02,2023-09-13
STR_050,PRM_006,2023-10-02,2023-10-17
STR_050,PRM_002,2023-11-09,2023-11-23
STR_050,PRM_005,2024-01-06,2024-01-17
STR_050,PRM_006,2024-02-14,2024-02-21
STR_050,PRM_001,2024-05-13,2024-05-26
STR_050,PRM_003,2024-06-03,2024-06-06
STR_050,PRM_006,2024-07-16,2024-07-22
STR_050,PRM_006,2024-08-17,2024-08-28
STR_050,PRM_004,2024-09-02,2024-09-15
STR_050,PRM_002,2024-11-17,2024-11-30
STR_050,PRM_001,2024-12-18,2024-12-31
STR_050,PRM_001,2025-02-12,2025-02-19
STR_050,PRM_001,2025-03-18,2025-03-29
STR_050,PRM_003,2025-04-03,2025-04-17
STR_050,PRM_003,2025-05-01,2025-05-11
STR_050,PRM_001,2025-06-18,2025-06-27
STR_050,PRM_004,2025-07-06,2025-07-09
STR_050,PRM_001,2025-09-03,2025-09-06
STR_050,PRM_004,2025-10-19,2025-10-27
STR_050,PRM_003,2025-12-02,2025-12-13
